,dog,cat,elephant,dolphin,penguin,giraffe,tiger,horse,butterfly,bird
248,5.375,8.0,6.0,5.5,6.625,9.9375,4.875,5.125,9.75,7.125
249,4.875,7.125,5.75,5.625,6.75,8.125,4.625,4.0,7.375,6.875
250,4.375,5.375,7.125,6.0,6.625,9.5,4.375,5.0,8.0,7.0
251,3.375,5.125,6.0,5.375,7.0,7.125,3.375,4.75,7.25,6.25
252,4.875,7.75,5.625,7.625,8.125,7.25,5.0,4.625,8.125,7.375
253,5.125,6.875,5.375,6.25,8.5,7.375,4.625,5.125,7.25,7.5
254,6.125,7.875,7.5,7.125,8.25,9.5,6.375,5.875,9.25,7.5
255,6.125,7.875,6.6875,7.875,8.9375,10.25,6.25,6.25,10.25,8.125
256,5.25,8.0,6.25,7.125,8.625,10.0625,6.5,6.125,8.375,6.625
257,5.125,8.0,6.125,5.875,8.25,9.875,5.625,5.5,10.0,7.625
258,4.625,7.375,5.125,5.0,7.5,8.5,5.25,4.875,7.375,7.125
259,3.0,5.625,4.375,4.25,6.125,6.625,3.125,4.0,5.5,5.75
260,3.875,6.0,5.75,5.25,7.25,8.25,5.0,4.875,6.75,7.0
261,4.125,6.875,6.9375,6.875,8.5,8.625,5.625,5.75,7.875,8.375
262,4.5,8.0,5.75,6.375,8.125,7.75,4.875,5.25,7.125,7.375
263,4.75,6.5,5.875,5.875,8.375,8.25,4.625,5.25,8.125,8.625
264,4.75,5.875,6.5625,6.0,8.25,9.875,6.125,5.25,6.125,6.875
265,5.375,7.0,8.0,6.625,8.75,9.8125,5.75,5.875,8.25,7.875
266,3.125,5.375,5.5,4.25,5.375,6.875,4.375,3.75,5.125,5.625
267,4.5,5.875,5.125,5.875,7.125,8.75,4.0,5.5,8.25,7.5
268,4.5,5.625,4.625,4.75,8.0,7.75,4.375,5.0,6.0,6.25
269,3.5,5.0,4.5,5.125,6.875,6.875,3.625,3.5,4.875,5.875
270,4.75,6.625,6.5,6.0,6.5,11.0,7.375,5.875,8.625,8.125
271,2.5,4.75,4.75,4.25,7.625,8.5,3.875,3.375,5.875,6.0
272,3.75,6.375,5.625,7.0,7.375,9.25,6.25,4.25,8.625,6.625
273,6.5,8.0,5.875,7.625,8.9375,10.3125,7.625,6.375,9.5,9.0
274,4.625,5.5,5.875,6.375,7.0,9.25,5.875,5.125,7.375,6.5
275,5.625,5.0,7.5625,6.75,7.625,10.875,6.25,6.375,7.75,7.25
276,3.625,4.75,5.5,6.125,6.875,7.875,4.25,4.875,5.375,6.25
277,4.75,6.5,6.9375,6.625,7.25,10.125,5.875,5.5,8.125,7.375
278,4.25,5.25,5.75,5.875,6.875,8.625,4.625,4.0,6.75,6.25
279,4.625,6.5,5.25,5.625,7.0,8.375,4.25,3.5,5.875,6.375
280,3.25,3.75,4.25,4.125,5.5,7.5,4.0,2.375,5.375,5.5
281,3.5,4.5,3.75,5.75,6.5,6.75,4.25,3.75,5.5,6.375
282,5.0,6.875,5.125,7.0,7.25,8.125,4.75,3.5,7.375,6.75
283,5.0,5.25,5.375,5.875,7.875,8.5,4.5,4.5,7.5,7.25
284,3.875,4.625,4.75,4.625,6.25,9.0,3.75,3.875,6.5,5.875
285,5.625,6.5,6.375,6.25,7.125,10.25,4.5,4.875,9.125,7.375
286,5.5,7.0,5.375,3.25,4.5,7.0,3.625,4.875,4.75,6.625
287,4.0,5.625,4.625,5.25,7.25,8.75,2.75,4.75,8.125,7.75
288,5.625,6.625,6.125,6.5,7.125,9.875,5.25,4.75,8.0,7.25
289,4.125,7.375,4.375,4.625,7.375,9.625,5.25,3.0,7.75,5.75
290,2.75,4.125,3.75,4.875,5.875,7.375,2.875,2.5,5.5,5.375
291,3.875,4.375,3.875,4.5,5.75,7.0,2.375,3.0,5.75,6.0
292,3.75,4.75,4.25,6.125,5.875,7.25,3.625,3.0,6.0,5.5
293,5.75,6.125,5.0,7.0,7.625,9.6875,4.625,5.0,8.0,7.625
294,5.125,5.625,4.5,6.0,5.75,7.75,3.625,4.5,6.125,6.0
295,5.125,5.125,5.875,7.625,7.5,10.0625,3.625,5.875,8.625,7.375
296,3.0,4.75,3.25,5.625,5.875,6.875,1.875,4.125,5.25,5.25
297,3.625,5.625,4.375,6.0,6.5,9.5,3.125,4.5,7.75,6.625
298,3.625,5.25,4.25,5.375,6.375,7.75,3.625,3.25,5.875,5.5
299,4.0,5.25,4.875,4.75,6.875,8.25,4.0,3.125,6.75,6.5
300,1.25,2.875,1.875,-0.5,1.25,1.5,6.75,4.125,1.5,0.75
301,5.125,5.75,4.75,4.25,7.625,9.0,4.5,4.75,6.5,8.25
302,3.625,6.25,4.0,6.25,7.5,7.625,4.75,4.25,7.0,7.5
303,5.625,6.875,5.875,7.875,9.6875,10.75,6.5,6.75,10.0,9.875
304,4.125,2.25,2.625,5.875,5.75,8.25,5.25,4.625,6.25,6.375
305,4.25,4.125,2.625,8.375,5.25,6.0,5.625,5.375,9.25,7.0
306,4.875,5.5,5.75,5.125,7.25,8.5,4.75,6.375,6.375,7.625
307,5.625,5.625,5.625,4.375,7.375,9.25,5.0,6.625,6.375,7.625
308,3.875,4.625,6.0,1.75,5.25,8.0,5.125,5.375,4.875,5.75
309,3.125,5.375,4.75,4.5,5.875,6.0,3.125,4.125,5.5,6.625
310,3.0,4.125,6.9375,6.875,6.875,7.375,5.0,4.25,6.375,6.25
311,1.0,5.5,3.75,4.375,4.25,6.375,1.75,0.375,6.25,4.625
312,3.75,5.5,4.75,5.875,7.625,8.125,4.125,4.5,6.125,6.75
313,3.5,5.375,3.375,5.25,7.25,6.5,5.25,3.0,6.5,6.25
314,5.0,7.5,4.875,7.125,9.25,11.0,5.875,5.25,9.875,7.5
315,5.375,6.125,6.125,5.875,6.875,9.375,4.375,5.0,8.0,7.25
316,5.375,7.625,7.8125,8.125,8.625,10.875,6.5,7.0,9.375,8.625
317,3.5,5.75,5.125,5.75,6.375,8.125,3.5,4.875,7.375,6.25
318,5.875,7.75,7.0625,6.375,8.9375,9.125,6.25,5.875,7.375,7.375
319,4.25,6.0,5.0,5.25,7.5,7.5,4.0,5.125,5.75,6.0
320,1.25,3.25,4.25,3.875,5.5,6.625,3.75,2.125,4.875,3.875
321,5.375,7.625,5.0,8.375,8.25,9.5625,7.375,5.25,9.0,8.5
322,4.625,7.25,6.0,7.0,7.625,8.25,7.625,3.625,8.25,7.5
323,4.125,6.375,5.375,7.25,7.5,8.5,5.25,4.625,8.0,7.25
324,3.75,6.25,5.0,6.5,7.0,8.375,5.125,4.5,7.125,6.5
325,4.75,6.25,6.75,7.0,7.5,8.75,4.875,5.375,8.0,6.75
326,3.875,6.625,6.25,6.375,7.5,8.125,4.375,5.5,6.875,6.375
327,3.5,6.75,5.375,5.375,6.75,8.5,4.625,4.875,7.5,7.0
328,5.25,7.375,5.625,7.125,7.25,8.125,5.375,5.625,7.75,7.5
329,2.75,6.0,4.125,5.625,5.875,6.875,3.375,2.625,6.125,5.875
330,5.125,8.125,8.625,8.125,8.125,10.25,7.375,6.125,8.75,8.5
331,4.25,8.0,6.8125,6.5,9.125,10.1875,7.25,6.5,9.375,8.875
332,2.375,6.5,5.75,5.375,6.75,8.0,4.375,3.875,7.375,6.25
333,6.875,11.5,8.5625,8.25,8.0,10.5,10.125,6.625,12.25,10.0
334,3.0,5.0,5.125,4.5,4.875,7.0,3.625,3.75,6.5,5.0
335,4.375,6.625,7.0,6.0,6.5,8.5,4.875,5.625,7.875,6.75
336,5.375,8.25,7.25,7.125,7.625,9.5,6.625,6.375,8.5,7.25
337,6.375,8.75,7.25,7.625,8.75,10.25,8.125,6.5,9.375,9.125
338,3.875,6.5,5.25,5.0,6.625,7.375,5.25,4.625,7.375,6.75
339,4.25,7.5,5.75,5.875,6.625,8.0,5.375,4.625,7.25,7.0
340,3.375,6.0,5.625,5.25,6.5,8.0,4.875,4.5,8.125,5.75
341,3.875,7.125,6.125,5.375,7.25,8.125,5.5,4.75,8.0,6.5
342,2.25,4.875,3.25,4.875,5.5,7.375,3.5,2.75,6.375,4.625
343,4.625,6.875,6.75,3.125,5.75,4.375,4.125,4.25,4.625,7.5
344,3.875,6.25,5.0,5.75,6.125,8.125,4.75,4.125,7.375,5.375
345,5.625,7.625,6.25,7.75,7.75,10.75,5.75,5.375,10.0,8.0
346,3.5,6.375,5.875,6.0,6.875,7.875,4.375,5.125,7.625,6.25
347,4.0,7.5,5.75,6.5,7.75,9.9375,5.875,5.25,10.625,7.75
348,4.625,7.75,5.875,6.5,8.25,9.375,5.625,5.0,8.375,7.125
349,3.375,6.625,4.625,5.25,6.875,7.375,4.5,3.125,6.25,5.875
350,4.75,6.5,8.375,8.25,9.0625,9.5,6.625,5.75,9.0,9.125
351,5.25,8.125,6.9375,6.5,8.875,8.375,6.25,6.125,7.625,8.375
352,3.0,6.875,5.25,6.625,7.625,7.25,5.125,4.0,7.625,6.375
353,3.75,7.125,4.875,6.25,7.375,6.875,4.875,4.375,7.5,6.75
354,4.5,7.25,6.0,5.75,7.75,7.75,5.125,4.875,7.5,6.625
355,5.25,8.375,8.0,6.75,8.375,10.0,6.875,5.625,9.375,7.375
356,3.75,7.375,5.375,6.625,7.625,7.75,6.0,5.5,8.375,6.75
357,6.875,9.125,5.875,6.75,6.25,8.625,8.375,7.0,8.75,8.125
358,3.875,7.0,5.125,4.625,6.375,6.625,5.25,4.5,6.625,5.75
359,3.625,8.125,4.125,4.75,7.875,8.875,5.625,5.0,8.875,7.875
360,2.625,8.0,5.0,6.625,6.25,5.625,7.75,4.625,8.125,8.875
361,3.75,7.5,6.5625,5.625,8.0,7.625,6.125,5.75,7.75,7.625
362,5.125,9.125,6.25,6.5,9.125,10.0,7.5,6.125,9.375,8.625
363,6.125,9.0,7.0,7.875,9.125,10.1875,8.125,6.875,9.875,9.5
364,4.625,7.0,6.0,6.5,7.5,9.125,5.5,5.0,8.5,6.5
365,4.5,5.875,7.125,7.625,7.5,9.6875,6.5,5.5,9.375,7.125
366,3.0,4.75,5.375,3.625,6.5,9.375,5.375,4.625,6.875,5.625
367,3.375,5.875,4.125,4.875,6.5,7.0,4.375,4.5,7.375,6.25
368,5.0,6.75,4.625,5.875,7.0,6.75,4.875,4.875,6.875,6.5
369,5.25,8.875,6.125,7.25,7.625,8.25,7.125,5.375,8.375,8.875
370,3.125,5.0,6.75,6.625,6.875,7.5,6.75,3.5,8.75,7.125
371,2.5,5.375,5.0,5.0,6.75,7.25,3.75,4.125,6.0,5.75
372,3.5,6.875,4.25,6.375,6.625,7.0,4.75,4.125,6.375,6.0
373,6.0,8.5,6.0,8.5,8.25,9.5,7.25,6.625,10.125,8.5
374,4.5,6.125,5.5,6.5,6.625,8.0,4.75,5.625,7.125,6.375
375,5.625,6.125,6.8125,7.5,7.625,10.5,5.5,6.75,8.625,7.5
376,3.25,6.0,4.0,5.25,6.0,6.5,2.0,4.25,6.0,4.875
377,4.125,6.875,5.375,7.625,7.75,9.8125,5.0,4.0,9.75,6.875
378,4.875,7.125,4.375,6.75,7.625,8.25,4.625,5.5,7.75,7.125
379,4.0,6.5,4.0,5.25,6.75,7.125,4.375,4.0,6.5,6.25
380,4.375,6.125,6.375,5.625,7.625,8.5,6.625,4.625,7.75,6.75
381,5.125,7.25,5.5,7.0,8.625,8.25,5.375,5.125,8.0,7.375
382,2.75,4.625,3.375,5.0,5.375,5.625,2.625,3.25,5.125,4.875
383,5.0,7.125,6.625,7.375,7.875,8.5,6.25,5.25,8.875,7.125
384,5.625,7.375,7.0625,7.375,7.625,9.75,6.25,6.0,9.5,6.875
385,4.125,6.625,6.25,6.125,7.25,8.375,4.625,5.125,9.0,6.5
386,5.125,10.875,6.25,6.5,7.625,7.75,6.875,4.5,8.5,7.25
387,5.5,9.75,5.75,6.125,8.75,10.75,7.125,6.75,10.875,8.75
388,5.75,8.75,6.625,6.5,7.75,9.375,6.0,5.625,8.875,7.375
389,3.25,5.875,4.25,3.375,5.75,8.125,4.875,3.0,6.375,5.75
390,4.875,7.125,5.5,6.0,7.5,7.75,5.125,5.0,7.125,7.5
391,4.375,7.0,5.375,5.625,7.75,7.0,4.75,4.625,7.125,7.125
392,2.875,5.875,2.625,5.625,6.25,6.125,3.875,2.75,6.25,5.125
393,5.625,8.25,5.875,7.5,8.125,8.75,6.0,6.0,9.125,9.0
394,5.125,7.375,5.5,7.25,7.125,8.125,5.375,5.25,8.375,6.75
395,4.25,6.25,5.25,7.125,7.75,7.875,4.0,5.5,8.375,6.75
396,5.25,8.125,6.25,8.375,9.0,9.25,6.375,6.5,9.0,8.0
397,3.5,7.125,4.0,5.0,8.0,7.5,5.875,4.375,9.25,6.75
398,4.25,7.75,5.375,5.875,8.375,9.25,6.125,5.0,8.625,7.25
399,6.0,7.875,6.375,5.75,8.125,8.75,6.25,4.875,8.25,8.125
400,2.75,4.5,6.625,4.125,6.375,8.75,5.25,3.375,7.625,5.0
401,1.5,4.125,3.375,3.875,8.125,7.875,3.75,5.25,8.625,7.625
402,3.0,6.25,4.125,5.125,6.875,7.0,4.625,3.5,6.375,5.875
403,3.25,6.875,4.375,4.125,8.125,8.75,7.375,4.75,7.375,8.625
404,4.125,6.875,2.875,3.0,6.25,8.5,3.25,2.875,7.625,7.125
405,4.5,7.625,5.625,6.875,6.25,10.375,7.375,6.25,10.125,8.625
406,4.0,5.625,4.125,6.25,7.0,6.375,4.5,6.25,8.0,8.0
407,2.875,7.125,5.5,6.0,6.0,8.5,5.25,5.75,9.375,8.25
408,3.75,7.875,5.75,5.875,7.875,8.875,6.25,5.125,8.375,7.125
409,2.875,8.75,5.375,7.375,8.0,7.5,4.5,3.0,5.875,5.625
410,3.875,7.5,4.25,7.0,8.875,5.875,5.625,3.125,8.25,8.5
411,2.625,8.625,5.625,6.0,6.375,8.5,6.375,2.875,6.375,7.0
412,1.875,5.875,2.875,5.75,7.75,5.75,5.0,2.625,7.0,6.625
413,4.25,7.625,5.25,6.375,7.125,7.625,5.625,4.625,9.625,8.125
414,3.875,6.75,3.75,6.25,6.125,5.375,3.875,2.5,6.125,5.375
415,1.75,7.5,5.5,6.75,7.625,8.75,5.5,2.125,8.25,6.375
416,0.125,7.125,1.0,2.0,5.25,5.75,4.125,1.0,5.625,3.125
417,4.25,7.875,4.375,4.75,6.375,8.625,6.25,3.625,11.0,6.375
418,4.5,9.5,5.0,5.5,8.5,9.875,6.25,5.625,8.625,7.0
419,1.875,5.25,4.875,4.625,5.875,7.25,4.625,1.25,4.125,4.625
420,5.125,10.625,4.0,6.75,5.75,8.125,6.75,2.625,7.625,7.375
421,3.5,7.75,4.125,5.5,7.375,7.75,5.0,3.625,7.75,6.625
422,5.0,10.125,5.0,7.0,7.625,9.0,8.0,3.75,10.625,8.125
423,5.625,8.875,5.25,7.0,7.875,9.375,6.75,4.75,9.375,8.5
424,4.875,7.75,5.875,7.25,7.375,8.625,5.75,4.625,9.0,6.875
425,4.75,7.5,6.125,6.375,7.625,9.125,6.125,4.875,9.0,6.625
426,3.625,6.75,4.5,4.875,6.375,7.5,4.375,4.125,5.875,6.5
427,3.625,9.0,4.625,5.375,7.5,8.125,7.5,3.5,7.625,6.75
428,3.375,6.75,3.125,3.375,6.125,6.25,5.375,2.0,5.875,5.75
429,4.125,7.375,4.125,4.375,6.125,7.75,5.0,4.125,7.0,7.625
430,3.75,7.25,4.625,4.375,6.875,7.875,5.75,4.125,8.0,7.5
431,3.75,6.5,4.0,5.0,7.125,7.5,4.375,4.75,7.5,6.75
432,5.625,10.625,6.125,8.5,7.5,10.0,7.75,5.75,11.125,9.0
433,4.5,8.125,4.75,6.25,6.75,8.125,5.25,4.625,9.75,8.0
434,5.75,8.75,6.0,6.5,7.375,8.375,5.375,6.25,10.125,7.875
435,4.25,7.375,4.75,5.0,7.875,9.125,4.625,5.125,9.25,7.375
436,2.875,7.5,3.375,5.5,8.25,8.125,5.125,4.375,7.875,7.0
437,4.125,7.0,3.5,5.625,7.125,8.25,4.75,4.875,7.875,6.5
438,5.25,7.875,4.25,6.25,8.75,9.125,5.625,5.5,8.0,7.625
439,4.125,7.5,3.125,5.125,7.125,7.625,4.625,4.0,7.25,6.75
440,5.75,9.5,6.625,8.125,7.75,9.375,6.875,5.625,10.375,10.125
441,4.75,8.375,5.0,7.5,7.25,8.25,5.625,5.25,9.0,6.875
442,1.375,6.125,3.25,4.875,2.25,4.5,4.875,1.25,6.125,4.625
443,4.375,9.5,3.5,8.75,8.75,8.375,5.75,5.25,8.75,6.75
444,4.0,8.75,5.625,6.625,5.0,6.625,7.25,3.375,9.375,6.875
445,3.625,7.0,5.125,6.125,6.625,8.5,4.75,3.875,9.0,5.75
446,4.375,7.75,5.0,5.75,6.125,7.875,4.5,5.5,8.75,6.625
447,3.375,7.375,4.0,5.0,5.875,7.75,4.5,3.625,9.0,6.625
448,6.5,9.375,6.5625,7.375,8.125,10.1875,7.0,5.75,10.75,7.875
449,5.75,8.5,5.875,6.125,8.125,8.875,6.125,4.875,9.125,8.125
450,4.875,7.25,6.125,5.375,6.5,9.625,6.0,5.0,9.125,6.625
451,1.875,5.375,3.75,3.125,5.25,5.25,5.625,1.625,5.0,7.0
452,3.375,7.5,4.125,5.25,6.75,7.0,5.875,3.25,7.875,6.375
453,5.125,8.625,3.375,5.875,7.875,7.625,5.75,5.125,9.375,8.25
454,4.75,7.125,5.875,6.375,7.75,8.75,7.625,5.25,8.75,6.625
455,5.0,8.125,5.875,6.375,7.875,8.75,5.375,5.25,10.0,7.125
456,6.0,9.75,6.0,8.0,9.0,10.25,7.125,6.0,10.125,8.625
457,5.0,8.625,5.75,5.5,8.0,8.875,5.75,5.25,10.25,7.875
458,4.5,8.25,5.5,4.25,6.625,8.0,6.375,4.5,8.625,6.375
459,5.25,9.625,3.375,5.25,7.875,8.375,6.0,4.5,8.375,7.75
460,4.75,8.0,6.375,5.625,7.875,8.875,6.125,5.75,8.375,7.375
461,5.5,9.0,6.5625,6.5,8.5,9.25,6.0,6.0,8.125,8.125
462,4.875,8.5,5.75,6.25,8.0,9.125,5.625,5.125,8.5,7.625
463,5.375,8.5,5.25,6.0,8.875,9.9375,6.375,5.75,9.0,8.75
464,5.25,8.375,5.875,6.625,7.375,9.25,5.125,5.375,8.625,6.875
465,6.75,9.875,6.9375,7.375,8.75,12.125,7.875,6.875,12.125,9.125
466,3.25,6.75,6.375,6.0,5.0,9.375,7.0,3.5,8.0,6.375
467,4.375,7.875,3.875,5.25,6.75,8.625,4.875,4.75,8.625,6.625
468,7.25,10.25,5.375,7.75,8.5,9.5,6.75,6.5,9.25,8.375
469,4.625,8.0,4.25,5.5,7.125,7.5,4.875,4.0,6.75,6.875
470,3.25,6.5,4.625,7.25,6.25,7.25,4.125,3.25,9.75,6.0
471,3.875,7.625,5.125,4.75,7.375,9.5,5.0,4.25,8.875,6.125
472,3.0,6.625,4.375,6.0,6.25,7.75,4.5,3.125,7.0,5.125
473,5.875,9.125,6.6875,8.125,8.5,9.5,6.5,5.5,9.5,7.625
474,4.0,6.875,4.875,5.625,5.875,7.625,4.125,3.5,6.875,5.375
475,3.5,5.625,5.0,5.625,5.875,7.875,3.25,4.125,7.875,5.0
476,3.875,6.375,4.125,5.0,5.0,8.375,4.75,5.25,7.125,6.25
477,4.25,7.625,4.75,6.25,6.25,8.75,4.5,4.5,9.125,6.625
478,4.0,7.125,4.375,5.25,6.875,8.5,4.25,3.75,7.5,5.75
479,4.625,7.625,5.75,6.375,7.25,8.625,4.625,4.0,8.75,6.875
480,3.125,6.625,5.0,4.625,6.125,8.375,4.625,3.25,8.125,5.625
481,2.625,5.75,4.625,3.625,6.125,7.0,3.5,3.125,6.75,5.125
482,2.875,7.5,3.0,4.5,5.75,7.125,3.25,2.625,6.875,5.125
483,5.25,8.125,5.5,6.0,7.875,9.5,5.375,5.25,8.75,7.75
484,5.0,8.375,6.625,6.25,6.625,9.25,4.75,4.75,8.875,6.375
485,5.125,9.25,6.8125,5.875,7.125,10.4375,4.625,5.5,10.25,7.75
486,6.875,10.625,6.375,5.875,5.0,8.875,6.25,5.5,9.125,8.375
487,3.75,6.875,4.75,4.875,6.25,8.25,3.75,4.125,8.0,6.625
488,4.875,6.75,5.625,7.25,6.125,10.0,6.0,6.0,10.0,8.0
489,3.125,6.5,3.625,3.75,4.75,6.125,2.5,2.75,5.75,4.875
490,4.875,8.0,6.375,5.875,7.25,9.0,5.0,4.75,8.375,7.375
491,2.375,4.875,4.5,3.125,6.0,6.5,2.25,3.25,6.5,5.125
492,3.875,6.875,3.875,5.375,6.0,7.125,3.75,3.75,7.5,6.0
493,5.0,7.625,5.0,6.125,7.125,7.875,4.5,5.125,8.625,8.125
494,4.25,6.875,5.25,6.0,6.0,6.875,3.75,4.75,7.75,6.625
495,4.375,7.875,4.125,6.875,6.0,9.625,3.875,6.375,11.75,8.125
496,4.0,7.625,6.375,5.75,8.125,9.125,4.375,5.25,9.875,7.625
497,3.0,6.5,4.875,3.75,5.625,7.625,2.875,3.75,8.125,5.5
498,4.375,6.375,5.625,5.625,6.0,7.0,4.75,3.5,8.0,5.875
499,3.875,7.25,6.125,4.375,6.75,7.5,4.5,3.5,7.5,6.25
500,1.75,4.75,6.25,4.125,6.375,8.125,3.5,3.5,6.75,5.0
501,5.5,7.0,6.125,4.875,7.625,7.5,3.125,5.75,8.125,8.375
502,3.25,7.5,3.5,3.125,6.5,6.875,3.125,4.375,8.375,7.25
503,2.375,6.875,4.375,2.5,7.125,7.25,3.75,3.75,6.5,7.625
504,4.75,7.5,4.875,3.5,5.625,6.375,4.875,3.75,8.25,7.0
505,4.25,7.375,5.875,5.5,8.25,8.625,5.25,5.375,9.875,8.0
506,4.0,7.125,6.0,5.0,6.75,7.375,4.375,5.5,7.875,7.125
507,4.875,7.875,5.5,5.5,7.875,8.5,4.625,5.875,9.625,7.875
508,4.125,6.875,5.125,5.125,7.75,8.5,4.625,5.5,9.25,7.5
509,3.25,6.625,4.25,4.125,6.25,7.125,3.875,3.75,7.0,5.75
510,4.625,7.875,7.625,6.875,9.3125,8.75,6.5,6.125,8.75,8.25
511,4.0,9.125,6.875,4.125,7.25,8.375,6.25,5.0,8.375,7.25
512,5.125,7.125,5.125,4.5,7.75,6.875,4.625,4.5,5.375,5.875
513,4.5,8.5,5.25,4.75,8.5,7.875,5.375,5.0,8.125,7.75
514,4.0,8.75,6.125,4.375,9.125,7.625,6.0,4.125,7.5,6.5
515,3.375,7.125,5.75,3.875,7.75,7.5,4.75,4.875,7.125,6.125
516,2.375,7.625,5.75,4.125,7.125,7.375,4.5,5.125,7.125,6.125
517,4.75,8.625,6.875,5.375,7.875,9.0,5.125,6.75,10.625,8.375
518,6.125,9.625,7.4375,5.875,9.625,8.875,7.625,6.875,9.125,8.375
519,3.5,8.625,3.5,3.875,7.75,6.5,4.5,3.875,6.75,6.125
520,0.75,5.125,3.125,2.5,7.125,6.0,5.625,3.25,8.25,7.625
521,2.875,7.25,5.0,4.375,6.75,6.625,4.375,3.625,7.0,6.5
522,4.0,8.875,5.875,5.875,7.875,9.125,6.0,4.125,8.375,7.375
523,5.5,9.625,6.125,6.25,8.625,9.5,6.125,5.625,9.125,8.5
524,5.875,9.375,7.0625,6.75,8.25,9.8125,6.25,5.5,8.75,7.75
525,4.875,8.0,5.75,6.125,7.125,8.0,4.75,4.75,7.375,7.0
526,3.75,7.25,5.375,5.25,6.625,7.125,3.125,4.625,6.0,6.5
527,2.375,6.125,5.375,3.375,6.625,6.625,2.5,3.5,6.5,6.125
528,5.625,8.75,4.875,7.5,5.125,8.25,6.25,6.25,9.0,9.75
529,1.0,4.875,5.75,3.0,7.0,7.0,3.0,2.875,4.875,5.25
530,4.875,9.125,6.875,6.5,9.0625,9.5,6.375,6.0,8.75,9.125
531,4.375,8.125,6.375,5.75,9.0,9.0,6.75,6.25,7.0,8.125
532,3.75,8.375,5.125,6.125,8.0,7.875,5.625,4.5,7.75,7.625
533,4.0,7.625,5.25,5.25,7.125,7.75,5.375,4.25,7.625,7.0
534,3.25,6.0,4.75,4.25,6.125,7.625,4.0,4.0,6.125,5.75
535,4.5,7.875,6.25,5.0,8.375,7.875,4.625,4.75,7.75,6.875
536,5.375,8.75,6.375,5.875,9.5,9.75,6.5,6.875,8.75,8.5
537,2.875,6.875,3.75,3.75,7.125,7.25,3.75,4.125,6.5,6.5
538,0.75,5.5,1.0,0.5,3.375,3.0,1.75,1.375,3.0,2.25
539,3.0,7.625,2.625,3.75,6.625,6.125,4.875,3.375,6.0,5.875
540,4.25,8.875,6.125,5.625,7.875,8.875,7.375,6.375,9.5,8.375
541,4.125,8.5,7.5,5.125,7.5,9.125,6.875,5.125,10.25,7.625
542,3.5,7.5,4.875,4.75,6.875,7.25,4.625,3.625,8.375,6.5
543,4.875,8.375,5.375,6.125,8.0,8.875,5.5,5.0,9.875,7.75
544,4.0,7.5,5.5,5.0,6.75,7.875,5.125,4.0,7.75,5.75
545,4.625,8.875,6.875,6.125,8.25,9.5,5.75,4.875,9.125,6.875
546,4.25,8.75,5.75,5.75,7.25,8.5,5.125,4.75,8.375,6.75
547,3.625,7.625,5.125,5.125,6.625,7.625,4.875,3.75,8.75,6.75
548,3.375,7.375,4.625,4.625,6.875,7.125,4.75,3.375,7.0,5.625
549,2.5,7.0,3.75,3.5,6.375,6.75,4.375,3.375,6.625,6.125
550,4.375,7.5,7.625,5.375,7.5,9.25,6.5,5.625,8.875,7.5
551,4.375,7.5,6.0,5.125,7.5,7.5,6.125,5.125,8.125,7.25
552,3.75,8.125,5.625,5.375,6.875,6.875,6.125,4.0,8.0,6.625
553,5.125,9.125,6.6875,6.0,7.5,8.0,7.25,5.375,8.625,7.75
554,4.375,7.5,6.125,5.125,6.75,7.625,5.75,4.625,7.75,6.75
555,7.125,11.75,7.6875,8.625,9.5625,9.25,7.625,4.875,10.25,8.25
556,6.0,8.875,7.5,6.75,7.25,10.0625,6.375,6.25,9.375,7.125
557,3.875,7.5,6.0,5.625,6.875,8.125,5.375,5.375,9.75,7.5
558,6.25,9.125,6.875,6.75,8.25,8.875,6.5,6.375,8.875,8.25
559,3.625,6.5,5.5,4.75,6.125,7.625,5.375,5.0,7.375,6.125
560,5.0,7.125,7.0625,5.5,7.5,9.125,5.625,5.625,8.5,7.25
561,6.125,8.375,7.4375,7.25,8.75,10.0,5.75,7.125,9.75,8.5
562,4.375,6.875,5.375,6.5,8.25,8.125,4.875,5.125,7.625,8.0
563,5.625,7.125,5.875,5.875,7.875,8.875,4.625,6.0,8.125,8.5
564,3.5,5.625,3.875,4.625,5.75,8.125,3.0,3.75,6.25,6.0
565,3.875,6.625,5.75,5.375,6.5,9.375,3.625,4.75,9.0,6.625
566,3.875,6.25,5.375,4.5,6.75,8.375,4.0,4.75,7.875,6.5
567,5.125,7.625,4.875,5.625,6.125,9.6875,4.625,5.125,9.875,7.0
568,4.25,6.375,4.25,5.125,6.0,8.0,4.625,3.625,7.25,5.25
569,2.75,5.5,2.75,2.75,4.625,5.5,2.125,2.0,5.25,4.0
570,4.75,7.0,5.625,5.0,7.5,8.75,4.5,5.125,8.375,7.125
571,4.375,6.75,5.5,4.75,7.75,9.0,4.75,4.875,9.0,7.125
572,3.25,6.75,4.125,4.875,7.0,7.625,3.375,3.0,7.0,5.5
573,4.75,6.875,4.25,5.125,6.875,6.75,4.0,4.375,7.375,7.0
574,5.0,7.5,6.5625,6.125,7.5,8.5,5.5,5.5,8.125,7.125
575,6.375,7.875,7.125,6.875,8.75,9.6875,5.25,6.75,9.125,8.25
576,4.75,7.625,6.25,6.0,7.125,9.5625,4.75,5.5,8.0,6.625
577,4.75,7.0,6.125,4.875,5.875,10.375,4.875,5.0,8.875,6.125
578,4.0,6.5,4.25,4.375,6.25,7.875,3.625,3.875,7.0,6.125
