,dog,cat,elephant,dolphin,penguin,giraffe,tiger,horse,butterfly,bird
155,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
156,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
157,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
158,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
159,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
160,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
161,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
162,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
163,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
164,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
165,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
166,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
167,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
168,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
169,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
170,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
171,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
172,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
173,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
174,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
175,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
176,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
177,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
178,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
179,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
180,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
181,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
182,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
183,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
184,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
185,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
186,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
187,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
188,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
189,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
190,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
191,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
192,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
193,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
194,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
195,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
196,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
197,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
198,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
199,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
200,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
201,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
202,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
203,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
204,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
205,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
206,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
207,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
208,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
209,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
210,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
211,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
212,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
213,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
214,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
215,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
216,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
217,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
218,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
219,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
220,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
221,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
222,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
223,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
224,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
225,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
226,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
227,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
228,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
229,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
230,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
231,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
232,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
233,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
234,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
235,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
236,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
237,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
238,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
239,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
240,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
241,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
242,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
243,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
244,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
245,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
246,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
247,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
248,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
249,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
250,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
251,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
252,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
253,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
254,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
255,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
256,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
257,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
258,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
259,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
260,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
261,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
262,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
263,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
264,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
265,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
266,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
267,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
268,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
269,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
270,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
271,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
272,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
273,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
274,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
275,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
276,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
277,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
278,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
279,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
280,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
281,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
282,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
283,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
284,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
285,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
286,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
287,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
288,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
289,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
290,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
291,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
292,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
293,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
294,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
295,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
296,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
297,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
298,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
299,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
300,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
301,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
302,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
303,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
304,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
305,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
306,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
307,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
308,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
309,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
310,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
311,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
312,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
313,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
314,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
315,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
316,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
317,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
318,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
319,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
320,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
321,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
322,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
323,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
324,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
325,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
326,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
327,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
328,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
329,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
330,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
331,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
332,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
333,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
334,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
335,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
336,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
337,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
338,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
339,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
340,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
341,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
342,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
343,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
344,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
345,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
346,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
347,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
348,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
349,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
350,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
351,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
352,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
353,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
354,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
355,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
356,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
357,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
358,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
359,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
360,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
361,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
362,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
363,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
364,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
365,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
366,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
367,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
368,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
369,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
370,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
371,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
372,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
373,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
374,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
375,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
376,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
377,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
378,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
379,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
380,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
381,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
382,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
383,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
384,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
385,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
386,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
387,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
388,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
389,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
390,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
391,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
392,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
393,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
394,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
395,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
396,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
397,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
398,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
399,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
400,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
401,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
402,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
403,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
404,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
405,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
406,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
407,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
408,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
409,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
410,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
411,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
412,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
413,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
414,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
415,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
416,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
417,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
418,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
419,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
420,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
421,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
422,-26.5,-27.875,-22.5,-24.875,-24.875,-25.5,-25.25,-27.125,-30.5,-27.75
