,dog,cat,elephant,dolphin,penguin,giraffe,tiger,horse,butterfly,bird
295,1.21875,1.1640625,1.28125,1.015625,1.09375,1.078125,1.0390625,1.2421875,1.109375,1.2265625
296,1.21875,1.15625,1.328125,1.0078125,1.125,1.078125,1.0859375,1.296875,1.125,1.21875
297,1.2421875,1.1796875,1.3203125,1.015625,1.140625,1.0625,1.046875,1.3046875,1.1328125,1.21875
298,1.234375,1.1640625,1.296875,1.0390625,1.125,1.0546875,1.0859375,1.2265625,1.1484375,1.1875
299,1.21875,1.1328125,1.296875,0.98828125,1.125,1.046875,1.0390625,1.2109375,1.1015625,1.15625
300,1.046875,0.95703125,1.109375,0.84375,0.92578125,0.8828125,0.875,1.0546875,0.94140625,1.0
301,1.203125,1.078125,1.2890625,0.96484375,1.0546875,1.0390625,1.03125,1.21875,1.1171875,1.109375
302,1.15625,1.09375,1.2890625,0.98828125,1.109375,1.0390625,1.0703125,1.2578125,1.125,1.15625
303,1.203125,1.078125,1.2890625,0.98046875,1.109375,1.0390625,1.0546875,1.2890625,1.109375,1.15625
304,1.21875,1.1171875,1.296875,1.0,1.1015625,1.0625,1.046875,1.265625,1.140625,1.203125
305,1.1484375,1.0703125,1.28125,0.99609375,1.078125,1.0703125,1.078125,1.234375,1.125,1.1875
306,1.2109375,1.0859375,1.3046875,1.0,1.1328125,1.0859375,1.078125,1.3125,1.1640625,1.21875
307,1.25,1.140625,1.328125,1.015625,1.125,1.09375,1.0859375,1.28125,1.15625,1.171875
308,1.21875,1.1015625,1.3125,1.015625,1.1015625,1.0703125,1.0859375,1.265625,1.125,1.2421875
309,1.2421875,1.1796875,1.3046875,1.0,1.109375,1.0703125,1.078125,1.25,1.171875,1.1953125
310,1.203125,1.140625,1.28125,0.97265625,1.078125,1.03125,1.0546875,1.2421875,1.125,1.1875
311,1.2421875,1.1640625,1.3125,0.99609375,1.1015625,1.0625,1.078125,1.2890625,1.1171875,1.234375
312,1.2109375,1.1484375,1.296875,0.984375,1.09375,1.046875,1.0703125,1.2578125,1.09375,1.1953125
313,1.2578125,1.1640625,1.296875,1.03125,1.109375,1.078125,1.109375,1.265625,1.140625,1.1953125
314,1.2578125,1.1328125,1.28125,0.99609375,1.109375,1.0625,1.1171875,1.265625,1.125,1.1875
315,1.1953125,1.15625,1.28125,0.99609375,1.109375,1.0625,1.1015625,1.28125,1.1328125,1.1796875
316,1.234375,1.15625,1.28125,0.98828125,1.1171875,1.078125,1.0546875,1.2890625,1.140625,1.21875
317,1.25,1.171875,1.328125,0.9921875,1.1328125,1.078125,1.109375,1.3046875,1.1484375,1.2109375
318,1.28125,1.140625,1.328125,0.9765625,1.125,1.0859375,1.1015625,1.28125,1.140625,1.265625
319,1.2578125,1.15625,1.34375,1.0078125,1.09375,1.078125,1.09375,1.2890625,1.140625,1.21875
320,1.1640625,1.0625,1.21875,0.94140625,1.03125,1.0078125,1.046875,1.2109375,1.0625,1.1328125
321,1.234375,1.09375,1.234375,0.96484375,1.09375,1.0390625,1.046875,1.2265625,1.125,1.1640625
322,1.203125,1.1640625,1.328125,1.0,1.1171875,1.078125,1.0703125,1.234375,1.1328125,1.171875
323,1.2421875,1.2109375,1.328125,1.0390625,1.140625,1.0703125,1.09375,1.25,1.15625,1.2265625
324,1.2265625,1.1171875,1.328125,1.03125,1.1484375,1.078125,1.0859375,1.2734375,1.1328125,1.2265625
325,1.234375,1.1171875,1.296875,1.015625,1.078125,1.0625,1.078125,1.265625,1.125,1.171875
326,1.2265625,1.1328125,1.328125,1.015625,1.109375,1.1015625,1.125,1.2890625,1.1484375,1.1796875
327,1.2578125,1.140625,1.3359375,1.0078125,1.15625,1.078125,1.109375,1.2734375,1.15625,1.171875
328,1.2265625,1.15625,1.296875,0.98828125,1.1015625,1.03125,1.1015625,1.265625,1.1328125,1.171875
329,1.2890625,1.203125,1.34375,1.0078125,1.1171875,1.09375,1.125,1.2734375,1.1484375,1.171875
330,1.1484375,1.0859375,1.234375,0.96875,1.0625,1.015625,1.0625,1.1640625,1.078125,1.125
331,1.203125,1.1640625,1.3125,1.015625,1.1015625,1.0703125,1.0703125,1.2421875,1.1171875,1.2109375
332,1.2265625,1.21875,1.3203125,1.015625,1.078125,1.0703125,1.0703125,1.25,1.125,1.234375
333,1.1875,1.1640625,1.2265625,0.95703125,1.03125,1.0078125,1.0,1.203125,1.03125,1.1328125
334,1.2734375,1.15625,1.3359375,1.03125,1.125,1.0625,1.0859375,1.2421875,1.140625,1.1875
335,1.2421875,1.15625,1.296875,1.046875,1.09375,1.0859375,1.1015625,1.2734375,1.1328125,1.1953125
336,1.2734375,1.1796875,1.3125,1.015625,1.1171875,1.0703125,1.0703125,1.2890625,1.109375,1.21875
337,1.2265625,1.140625,1.3203125,1.0078125,1.09375,1.078125,1.109375,1.28125,1.1171875,1.2421875
338,1.25,1.15625,1.3515625,1.015625,1.1171875,1.0703125,1.109375,1.296875,1.1328125,1.2265625
339,1.2578125,1.2109375,1.3203125,1.046875,1.109375,1.0703125,1.09375,1.2109375,1.125,1.203125
340,1.1640625,1.140625,1.28125,1.0,1.0390625,1.0234375,1.0546875,1.1953125,1.0625,1.15625
341,1.265625,1.140625,1.34375,1.03125,1.1015625,1.0625,1.09375,1.3125,1.140625,1.1875
342,1.265625,1.203125,1.375,1.015625,1.140625,1.0625,1.1015625,1.2890625,1.140625,1.2109375
343,1.234375,1.1328125,1.3671875,1.015625,1.125,1.03125,1.0546875,1.2734375,1.09375,1.21875
344,1.2734375,1.1640625,1.375,1.046875,1.1484375,1.0703125,1.1015625,1.3046875,1.140625,1.1953125
345,1.234375,1.1875,1.3125,1.015625,1.078125,1.0390625,1.078125,1.296875,1.109375,1.1796875
346,1.296875,1.203125,1.40625,1.0546875,1.1171875,1.109375,1.1171875,1.2578125,1.140625,1.203125
347,1.234375,1.1640625,1.3515625,1.0234375,1.140625,1.0859375,1.0703125,1.25,1.140625,1.2421875
348,1.2734375,1.203125,1.3671875,1.03125,1.125,1.109375,1.140625,1.3125,1.1015625,1.203125
349,1.28125,1.1875,1.359375,1.0234375,1.1328125,1.109375,1.125,1.265625,1.1328125,1.1796875
350,1.125,1.046875,1.1875,0.9140625,1.0078125,0.94921875,0.984375,1.1328125,1.015625,1.09375
351,1.2578125,1.15625,1.296875,1.0,1.109375,1.046875,1.09375,1.3203125,1.109375,1.21875
352,1.234375,1.1796875,1.3046875,1.0234375,1.09375,1.0703125,1.09375,1.265625,1.1328125,1.21875
353,1.2734375,1.1640625,1.3515625,1.0234375,1.125,1.0703125,1.0859375,1.2578125,1.140625,1.2109375
354,1.28125,1.1953125,1.328125,1.0234375,1.1640625,1.0546875,1.09375,1.25,1.125,1.1640625
355,1.1953125,1.171875,1.3046875,0.984375,1.1328125,1.078125,1.0859375,1.265625,1.125,1.1640625
356,1.2421875,1.21875,1.328125,1.015625,1.1328125,1.078125,1.125,1.2578125,1.15625,1.1796875
357,1.265625,1.1796875,1.328125,1.0078125,1.1328125,1.046875,1.078125,1.328125,1.140625,1.2265625
358,1.2890625,1.15625,1.40625,1.046875,1.15625,1.109375,1.125,1.2734375,1.1171875,1.2109375
359,1.296875,1.234375,1.3125,1.03125,1.140625,1.0859375,1.0703125,1.3046875,1.09375,1.2421875
360,1.125,1.03125,1.1953125,0.9296875,1.0234375,0.96875,0.984375,1.15625,1.046875,1.1171875
361,1.25,1.1640625,1.359375,1.015625,1.1484375,1.0859375,1.09375,1.3046875,1.1796875,1.2734375
362,1.2578125,1.1953125,1.34375,1.0234375,1.15625,1.1015625,1.1328125,1.3046875,1.171875,1.2421875
363,1.2265625,1.15625,1.3359375,1.0234375,1.171875,1.0625,1.125,1.3203125,1.140625,1.25
364,1.28125,1.1796875,1.359375,1.0390625,1.15625,1.0390625,1.140625,1.3203125,1.1328125,1.234375
365,1.1640625,1.1015625,1.25,0.96484375,1.0546875,1.0234375,1.0546875,1.1953125,1.078125,1.171875
366,1.234375,1.1640625,1.359375,1.03125,1.15625,1.0859375,1.109375,1.3125,1.140625,1.265625
367,1.28125,1.21875,1.359375,1.0390625,1.171875,1.125,1.109375,1.3671875,1.1640625,1.2421875
368,1.2890625,1.1875,1.390625,1.03125,1.171875,1.1015625,1.109375,1.34375,1.1484375,1.2421875
369,1.2421875,1.21875,1.375,1.015625,1.1328125,1.0859375,1.0546875,1.3359375,1.1328125,1.203125
370,1.1796875,1.125,1.296875,0.98828125,1.09375,1.0625,1.078125,1.2578125,1.109375,1.1171875
371,1.2734375,1.21875,1.34375,1.0390625,1.15625,1.0625,1.09375,1.296875,1.1640625,1.203125
372,1.296875,1.21875,1.3515625,1.0546875,1.15625,1.109375,1.1484375,1.3046875,1.1875,1.21875
373,1.25,1.21875,1.3671875,1.0625,1.15625,1.09375,1.15625,1.265625,1.1640625,1.171875
374,1.2734375,1.1875,1.359375,1.0625,1.1640625,1.1171875,1.109375,1.3125,1.171875,1.2109375
375,1.203125,1.1171875,1.25,1.0,1.0859375,1.0234375,1.03125,1.2421875,1.1015625,1.140625
376,1.2734375,1.171875,1.3515625,1.0546875,1.15625,1.0859375,1.109375,1.3046875,1.171875,1.234375
377,1.25,1.2109375,1.375,1.03125,1.15625,1.109375,1.1171875,1.2890625,1.171875,1.2421875
378,1.296875,1.203125,1.375,1.078125,1.15625,1.109375,1.109375,1.3046875,1.171875,1.25
379,1.28125,1.1796875,1.3828125,1.0390625,1.171875,1.125,1.1484375,1.3203125,1.171875,1.2265625
380,1.1640625,1.1171875,1.28125,0.98828125,1.09375,1.015625,1.0390625,1.21875,1.1015625,1.1640625
381,1.3515625,1.1640625,1.375,1.0703125,1.1875,1.0859375,1.09375,1.3359375,1.1796875,1.28125
382,1.265625,1.2109375,1.34375,1.0625,1.1640625,1.0703125,1.09375,1.328125,1.15625,1.25
383,1.2734375,1.1796875,1.3828125,1.0703125,1.1875,1.1171875,1.078125,1.3125,1.1640625,1.2578125
384,1.265625,1.1484375,1.3515625,1.03125,1.1328125,1.09375,1.125,1.328125,1.140625,1.2265625
385,1.2734375,1.171875,1.328125,1.0390625,1.15625,1.109375,1.0625,1.2890625,1.1484375,1.234375
