,dog,cat,elephant,lion,tiger,dolphin,panda,giraffe,butterfly,squirrel
36,0.3046875,0.703125,-0.400390625,0.30078125,0.091796875,-0.375,-0.203125,-0.02978515625,-0.328125,-0.45703125
37,0.29296875,0.69140625,-0.400390625,0.3046875,0.1142578125,-0.3671875,-0.224609375,-0.0302734375,-0.310546875,-0.4609375
38,0.3203125,0.6953125,-0.39453125,0.29296875,0.09912109375,-0.375,-0.1982421875,-0.0205078125,-0.3203125,-0.453125
39,0.318359375,0.68359375,-0.40234375,0.296875,0.107421875,-0.3515625,-0.197265625,-0.0322265625,-0.328125,-0.44921875
40,0.3359375,0.70703125,-0.435546875,0.2890625,0.0693359375,-0.40234375,-0.2109375,-0.03515625,-0.35546875,-0.48828125
41,0.3125,0.7265625,-0.48828125,0.2890625,0.056640625,-0.44140625,-0.2578125,-0.07958984375,-0.396484375,-0.546875
42,0.33203125,0.734375,-0.46484375,0.291015625,0.06591796875,-0.421875,-0.228515625,-0.0498046875,-0.36328125,-0.51953125
43,0.31640625,0.71875,-0.427734375,0.287109375,0.08203125,-0.3984375,-0.20703125,-0.04052734375,-0.3359375,-0.48828125
44,0.3359375,0.71484375,-0.3984375,0.287109375,0.080078125,-0.384765625,-0.1865234375,-0.0205078125,-0.31640625,-0.470703125
45,0.3203125,0.6953125,-0.39453125,0.294921875,0.099609375,-0.376953125,-0.189453125,-0.0224609375,-0.30859375,-0.4609375
46,0.32421875,0.69921875,-0.37109375,0.30078125,0.08984375,-0.361328125,-0.181640625,-0.009765625,-0.30859375,-0.4375
47,0.3125,0.6875,-0.37109375,0.3046875,0.11181640625,-0.3515625,-0.203125,-0.01025390625,-0.29296875,-0.44140625
48,0.33984375,0.6953125,-0.3671875,0.29296875,0.0966796875,-0.359375,-0.177734375,-0.00048828125,-0.30078125,-0.43359375
49,0.337890625,0.6796875,-0.373046875,0.296875,0.10546875,-0.337890625,-0.17578125,-0.01220703125,-0.30859375,-0.4296875
50,0.3203125,0.6875,-0.431640625,0.296875,0.0888671875,-0.39453125,-0.212890625,-0.037109375,-0.34765625,-0.48046875
51,0.296875,0.7109375,-0.484375,0.296875,0.07666015625,-0.43359375,-0.259765625,-0.08154296875,-0.390625,-0.5390625
52,0.318359375,0.71875,-0.4609375,0.298828125,0.0859375,-0.4140625,-0.23046875,-0.0517578125,-0.357421875,-0.51171875
53,0.30078125,0.69921875,-0.423828125,0.294921875,0.10205078125,-0.390625,-0.2099609375,-0.04248046875,-0.328125,-0.48046875
54,0.3203125,0.6953125,-0.39453125,0.294921875,0.099609375,-0.376953125,-0.189453125,-0.0224609375,-0.30859375,-0.4609375
55,0.306640625,0.6796875,-0.390625,0.302734375,0.11962890625,-0.369140625,-0.19140625,-0.0244140625,-0.302734375,-0.453125
56,0.310546875,0.6796875,-0.3671875,0.30859375,0.109375,-0.353515625,-0.18359375,-0.01171875,-0.30078125,-0.4296875
57,0.296875,0.671875,-0.3671875,0.3125,0.1318359375,-0.34375,-0.205078125,-0.01220703125,-0.28515625,-0.43359375
58,0.32421875,0.6796875,-0.36328125,0.30078125,0.11669921875,-0.3515625,-0.1796875,-0.00244140625,-0.29296875,-0.42578125
59,0.32421875,0.6640625,-0.369140625,0.3046875,0.125,-0.330078125,-0.177734375,-0.01416015625,-0.30078125,-0.421875
60,0.32421875,0.69140625,-0.408203125,0.302734375,0.07861328125,-0.37890625,-0.2060546875,-0.0244140625,-0.34765625,-0.45703125
61,0.30078125,0.7109375,-0.4609375,0.302734375,0.06640625,-0.41796875,-0.251953125,-0.06884765625,-0.388671875,-0.515625
62,0.322265625,0.71875,-0.4375,0.3046875,0.07568359375,-0.3984375,-0.22265625,-0.0390625,-0.35546875,-0.48828125
63,0.3046875,0.703125,-0.400390625,0.30078125,0.091796875,-0.375,-0.203125,-0.02978515625,-0.328125,-0.45703125
64,0.32421875,0.69921875,-0.37109375,0.30078125,0.08984375,-0.361328125,-0.181640625,-0.009765625,-0.30859375,-0.4375
65,0.310546875,0.6796875,-0.3671875,0.30859375,0.109375,-0.353515625,-0.18359375,-0.01171875,-0.30078125,-0.4296875
66,0.314453125,0.68359375,-0.34375,0.31640625,0.09912109375,-0.337890625,-0.1767578125,0.0009765625,-0.30078125,-0.40625
67,0.30078125,0.671875,-0.34375,0.318359375,0.12109375,-0.328125,-0.1982421875,0.00048828125,-0.28515625,-0.41015625
68,0.328125,0.6796875,-0.33984375,0.306640625,0.1064453125,-0.3359375,-0.171875,0.01025390625,-0.29296875,-0.40234375
69,0.328125,0.6640625,-0.345703125,0.310546875,0.115234375,-0.314453125,-0.1708984375,-0.00146484375,-0.30078125,-0.3984375
70,0.3125,0.6796875,-0.408203125,0.3046875,0.10107421875,-0.37109375,-0.2275390625,-0.02490234375,-0.330078125,-0.4609375
71,0.2890625,0.703125,-0.4609375,0.3046875,0.08837890625,-0.41015625,-0.2734375,-0.0693359375,-0.37109375,-0.515625
72,0.30859375,0.7109375,-0.4375,0.30859375,0.09765625,-0.390625,-0.244140625,-0.03955078125,-0.33984375,-0.4921875
73,0.29296875,0.69140625,-0.400390625,0.3046875,0.1142578125,-0.3671875,-0.224609375,-0.0302734375,-0.310546875,-0.4609375
74,0.3125,0.6875,-0.37109375,0.3046875,0.11181640625,-0.3515625,-0.203125,-0.01025390625,-0.29296875,-0.44140625
75,0.296875,0.671875,-0.3671875,0.3125,0.1318359375,-0.34375,-0.205078125,-0.01220703125,-0.28515625,-0.43359375
76,0.30078125,0.671875,-0.34375,0.318359375,0.12109375,-0.328125,-0.1982421875,0.00048828125,-0.28515625,-0.41015625
77,0.2890625,0.6640625,-0.34375,0.3203125,0.1435546875,-0.3203125,-0.2197265625,0.0,-0.267578125,-0.412109375
78,0.31640625,0.671875,-0.33984375,0.30859375,0.12890625,-0.328125,-0.193359375,0.009765625,-0.27734375,-0.404296875
79,0.314453125,0.65625,-0.345703125,0.3125,0.13671875,-0.3046875,-0.1923828125,-0.001953125,-0.28515625,-0.400390625
80,0.33984375,0.6875,-0.40234375,0.29296875,0.0859375,-0.37890625,-0.201171875,-0.01513671875,-0.33984375,-0.453125
81,0.31640625,0.70703125,-0.45703125,0.29296875,0.07373046875,-0.41796875,-0.248046875,-0.0595703125,-0.380859375,-0.5078125
82,0.3359375,0.71484375,-0.43359375,0.296875,0.0830078125,-0.3984375,-0.21875,-0.02978515625,-0.34765625,-0.484375
83,0.3203125,0.6953125,-0.39453125,0.29296875,0.09912109375,-0.375,-0.1982421875,-0.0205078125,-0.3203125,-0.453125
84,0.33984375,0.6953125,-0.3671875,0.29296875,0.0966796875,-0.359375,-0.177734375,-0.00048828125,-0.30078125,-0.43359375
85,0.32421875,0.6796875,-0.36328125,0.30078125,0.11669921875,-0.3515625,-0.1796875,-0.00244140625,-0.29296875,-0.42578125
86,0.328125,0.6796875,-0.33984375,0.306640625,0.1064453125,-0.3359375,-0.171875,0.01025390625,-0.29296875,-0.40234375
87,0.31640625,0.671875,-0.33984375,0.30859375,0.12890625,-0.328125,-0.193359375,0.009765625,-0.27734375,-0.404296875
88,0.34375,0.67578125,-0.333984375,0.296875,0.11376953125,-0.333984375,-0.16796875,0.01953125,-0.28515625,-0.396484375
89,0.341796875,0.6640625,-0.33984375,0.30078125,0.1220703125,-0.3125,-0.166015625,0.0078125,-0.29296875,-0.392578125
90,0.3359375,0.671875,-0.41015625,0.296875,0.0947265625,-0.35546875,-0.2001953125,-0.02685546875,-0.34765625,-0.44921875
91,0.3125,0.6953125,-0.462890625,0.296875,0.08203125,-0.39453125,-0.24609375,-0.0712890625,-0.388671875,-0.50390625
92,0.3359375,0.703125,-0.439453125,0.30078125,0.09130859375,-0.375,-0.216796875,-0.04150390625,-0.35546875,-0.48046875
93,0.318359375,0.68359375,-0.40234375,0.296875,0.107421875,-0.3515625,-0.197265625,-0.0322265625,-0.328125,-0.44921875
94,0.337890625,0.6796875,-0.373046875,0.296875,0.10546875,-0.337890625,-0.17578125,-0.01220703125,-0.30859375,-0.4296875
95,0.32421875,0.6640625,-0.369140625,0.3046875,0.125,-0.330078125,-0.177734375,-0.01416015625,-0.30078125,-0.421875
96,0.328125,0.6640625,-0.345703125,0.310546875,0.115234375,-0.314453125,-0.1708984375,-0.00146484375,-0.30078125,-0.3984375
97,0.314453125,0.65625,-0.345703125,0.3125,0.13671875,-0.3046875,-0.1923828125,-0.001953125,-0.28515625,-0.400390625
98,0.341796875,0.6640625,-0.33984375,0.30078125,0.1220703125,-0.3125,-0.166015625,0.0078125,-0.29296875,-0.392578125
99,0.33984375,0.6484375,-0.34765625,0.3046875,0.130859375,-0.291015625,-0.1650390625,-0.00390625,-0.30078125,-0.388671875
000,0.333984375,0.69921875,-0.47265625,0.2890625,0.058349609375,-0.421875,-0.2353515625,-0.0498046875,-0.392578125,-0.5078125
001,0.318359375,0.7109375,-0.5078125,0.2890625,0.050048828125,-0.447265625,-0.265625,-0.07958984375,-0.419921875,-0.546875
002,0.33203125,0.71875,-0.4921875,0.291015625,0.05615234375,-0.435546875,-0.2470703125,-0.0595703125,-0.3984375,-0.52734375
003,0.322265625,0.70703125,-0.466796875,0.2890625,0.06689453125,-0.419921875,-0.2333984375,-0.0537109375,-0.37890625,-0.5078125
004,0.333984375,0.703125,-0.447265625,0.2890625,0.0654296875,-0.41015625,-0.21875,-0.0400390625,-0.3671875,-0.49609375
005,0.32421875,0.69140625,-0.4453125,0.29296875,0.07861328125,-0.404296875,-0.220703125,-0.041259765625,-0.36328125,-0.490234375
006,0.328125,0.6953125,-0.4296875,0.298828125,0.07177734375,-0.39453125,-0.2158203125,-0.032470703125,-0.361328125,-0.474609375
007,0.318359375,0.6875,-0.4296875,0.298828125,0.0869140625,-0.388671875,-0.23046875,-0.033203125,-0.3515625,-0.4765625
008,0.337890625,0.69140625,-0.42578125,0.291015625,0.07666015625,-0.392578125,-0.212890625,-0.0267333984375,-0.357421875,-0.470703125
009,0.3359375,0.68359375,-0.431640625,0.294921875,0.08251953125,-0.37890625,-0.2119140625,-0.034423828125,-0.361328125,-0.46875
010,0.318359375,0.7109375,-0.5078125,0.2890625,0.050048828125,-0.447265625,-0.265625,-0.07958984375,-0.419921875,-0.546875
011,0.302734375,0.7265625,-0.54296875,0.2890625,0.041748046875,-0.474609375,-0.296875,-0.10888671875,-0.44921875,-0.58203125
012,0.31640625,0.73046875,-0.52734375,0.291015625,0.0478515625,-0.4609375,-0.27734375,-0.08935546875,-0.427734375,-0.56640625
013,0.306640625,0.71875,-0.50390625,0.2890625,0.058837890625,-0.4453125,-0.263671875,-0.08349609375,-0.408203125,-0.546875
014,0.318359375,0.71875,-0.482421875,0.2890625,0.057373046875,-0.435546875,-0.25,-0.06982421875,-0.39453125,-0.53125
015,0.30859375,0.70703125,-0.48046875,0.29296875,0.0703125,-0.4296875,-0.251953125,-0.07080078125,-0.390625,-0.52734375
016,0.3125,0.70703125,-0.46484375,0.298828125,0.0634765625,-0.419921875,-0.2470703125,-0.062255859375,-0.390625,-0.51171875
017,0.302734375,0.69921875,-0.46484375,0.298828125,0.07861328125,-0.4140625,-0.26171875,-0.06298828125,-0.37890625,-0.515625
018,0.322265625,0.703125,-0.4609375,0.291015625,0.068359375,-0.41796875,-0.244140625,-0.056396484375,-0.384765625,-0.5078125
019,0.3203125,0.6953125,-0.466796875,0.294921875,0.07421875,-0.404296875,-0.2431640625,-0.06396484375,-0.390625,-0.5078125
020,0.33203125,0.71875,-0.4921875,0.291015625,0.05615234375,-0.435546875,-0.2470703125,-0.0595703125,-0.3984375,-0.52734375
021,0.31640625,0.73046875,-0.52734375,0.291015625,0.0478515625,-0.4609375,-0.27734375,-0.08935546875,-0.427734375,-0.56640625
022,0.33203125,0.734375,-0.51171875,0.29296875,0.05419921875,-0.447265625,-0.2578125,-0.0693359375,-0.40625,-0.55078125
023,0.3203125,0.72265625,-0.486328125,0.291015625,0.06494140625,-0.431640625,-0.244140625,-0.0634765625,-0.38671875,-0.52734375
024,0.333984375,0.72265625,-0.466796875,0.291015625,0.0634765625,-0.421875,-0.23046875,-0.0498046875,-0.373046875,-0.515625
025,0.32421875,0.7109375,-0.46484375,0.294921875,0.07666015625,-0.41796875,-0.232421875,-0.051025390625,-0.369140625,-0.51171875
026,0.326171875,0.7109375,-0.44921875,0.30078125,0.06982421875,-0.40625,-0.2275390625,-0.042236328125,-0.369140625,-0.494140625
027,0.318359375,0.70703125,-0.44921875,0.30078125,0.08447265625,-0.400390625,-0.2412109375,-0.04296875,-0.357421875,-0.49609375
028,0.3359375,0.7109375,-0.4453125,0.29296875,0.07470703125,-0.40625,-0.224609375,-0.036376953125,-0.36328125,-0.4921875
029,0.333984375,0.69921875,-0.451171875,0.296875,0.08056640625,-0.390625,-0.2236328125,-0.044189453125,-0.369140625,-0.48828125
030,0.322265625,0.70703125,-0.466796875,0.2890625,0.06689453125,-0.419921875,-0.2333984375,-0.0537109375,-0.37890625,-0.5078125
031,0.306640625,0.71875,-0.50390625,0.2890625,0.058837890625,-0.4453125,-0.263671875,-0.08349609375,-0.408203125,-0.546875
032,0.3203125,0.72265625,-0.486328125,0.291015625,0.06494140625,-0.431640625,-0.244140625,-0.0634765625,-0.38671875,-0.52734375
033,0.30859375,0.7109375,-0.462890625,0.287109375,0.07568359375,-0.416015625,-0.23046875,-0.0576171875,-0.3671875,-0.5078125
034,0.322265625,0.7109375,-0.443359375,0.287109375,0.07421875,-0.40625,-0.216796875,-0.0439453125,-0.353515625,-0.49609375
035,0.3125,0.69921875,-0.439453125,0.29296875,0.08740234375,-0.40234375,-0.21875,-0.045166015625,-0.349609375,-0.490234375
036,0.314453125,0.69921875,-0.423828125,0.296875,0.08056640625,-0.390625,-0.2138671875,-0.036376953125,-0.349609375,-0.474609375
037,0.306640625,0.6953125,-0.423828125,0.298828125,0.095703125,-0.384765625,-0.2275390625,-0.037109375,-0.337890625,-0.4765625
038,0.32421875,0.69921875,-0.421875,0.291015625,0.08544921875,-0.390625,-0.2109375,-0.0306396484375,-0.34375,-0.470703125
039,0.32421875,0.6875,-0.42578125,0.29296875,0.09130859375,-0.375,-0.2099609375,-0.038330078125,-0.349609375,-0.46875
040,0.333984375,0.703125,-0.447265625,0.2890625,0.0654296875,-0.41015625,-0.21875,-0.0400390625,-0.3671875,-0.49609375
041,0.318359375,0.71875,-0.482421875,0.2890625,0.057373046875,-0.435546875,-0.25,-0.06982421875,-0.39453125,-0.53125
042,0.333984375,0.72265625,-0.466796875,0.291015625,0.0634765625,-0.421875,-0.23046875,-0.0498046875,-0.373046875,-0.515625
043,0.322265625,0.7109375,-0.443359375,0.287109375,0.07421875,-0.40625,-0.216796875,-0.0439453125,-0.353515625,-0.49609375
044,0.3359375,0.7109375,-0.423828125,0.287109375,0.07275390625,-0.396484375,-0.203125,-0.0302734375,-0.341796875,-0.482421875
045,0.326171875,0.69921875,-0.419921875,0.29296875,0.0859375,-0.392578125,-0.2041015625,-0.031494140625,-0.337890625,-0.4765625
046,0.328125,0.69921875,-0.404296875,0.296875,0.0791015625,-0.380859375,-0.19921875,-0.0228271484375,-0.3359375,-0.4609375
047,0.3203125,0.69140625,-0.404296875,0.298828125,0.09375,-0.375,-0.2138671875,-0.0234375,-0.326171875,-0.462890625
048,0.337890625,0.6953125,-0.40234375,0.291015625,0.083984375,-0.380859375,-0.1962890625,-0.0169677734375,-0.33203125,-0.458984375
049,0.3359375,0.6875,-0.40625,0.29296875,0.08984375,-0.365234375,-0.1953125,-0.0247802734375,-0.3359375,-0.455078125
050,0.32421875,0.69140625,-0.4453125,0.29296875,0.07861328125,-0.404296875,-0.220703125,-0.041259765625,-0.36328125,-0.490234375
051,0.30859375,0.70703125,-0.48046875,0.29296875,0.0703125,-0.4296875,-0.251953125,-0.07080078125,-0.390625,-0.52734375
052,0.32421875,0.7109375,-0.46484375,0.294921875,0.07666015625,-0.41796875,-0.232421875,-0.051025390625,-0.369140625,-0.51171875
053,0.3125,0.69921875,-0.439453125,0.29296875,0.08740234375,-0.40234375,-0.21875,-0.045166015625,-0.349609375,-0.490234375
054,0.326171875,0.69921875,-0.419921875,0.29296875,0.0859375,-0.392578125,-0.2041015625,-0.031494140625,-0.337890625,-0.4765625
055,0.31640625,0.6875,-0.41796875,0.298828125,0.09912109375,-0.38671875,-0.2060546875,-0.032958984375,-0.33203125,-0.470703125
056,0.318359375,0.6875,-0.40234375,0.302734375,0.09228515625,-0.376953125,-0.201171875,-0.0240478515625,-0.33203125,-0.455078125
057,0.310546875,0.6796875,-0.40234375,0.3046875,0.107421875,-0.37109375,-0.2158203125,-0.0247802734375,-0.3203125,-0.45703125
058,0.328125,0.68359375,-0.3984375,0.296875,0.09716796875,-0.375,-0.1982421875,-0.0181884765625,-0.326171875,-0.453125
059,0.326171875,0.67578125,-0.404296875,0.298828125,0.10302734375,-0.361328125,-0.197265625,-0.0260009765625,-0.33203125,-0.44921875
060,0.328125,0.6953125,-0.4296875,0.298828125,0.07177734375,-0.39453125,-0.2158203125,-0.032470703125,-0.361328125,-0.474609375
061,0.3125,0.70703125,-0.46484375,0.298828125,0.0634765625,-0.419921875,-0.2470703125,-0.062255859375,-0.390625,-0.51171875
062,0.326171875,0.7109375,-0.44921875,0.30078125,0.06982421875,-0.40625,-0.2275390625,-0.042236328125,-0.369140625,-0.494140625
063,0.314453125,0.69921875,-0.423828125,0.296875,0.08056640625,-0.390625,-0.2138671875,-0.036376953125,-0.349609375,-0.474609375
064,0.328125,0.69921875,-0.404296875,0.296875,0.0791015625,-0.380859375,-0.19921875,-0.0228271484375,-0.3359375,-0.4609375
065,0.318359375,0.6875,-0.40234375,0.302734375,0.09228515625,-0.376953125,-0.201171875,-0.0240478515625,-0.33203125,-0.455078125
066,0.3203125,0.6875,-0.38671875,0.306640625,0.08544921875,-0.365234375,-0.1962890625,-0.01531982421875,-0.33203125,-0.439453125
067,0.3125,0.68359375,-0.38671875,0.30859375,0.1005859375,-0.359375,-0.2109375,-0.0159912109375,-0.3203125,-0.44140625
068,0.330078125,0.6875,-0.3828125,0.30078125,0.09033203125,-0.365234375,-0.193359375,-0.00946044921875,-0.326171875,-0.4375
069,0.330078125,0.67578125,-0.388671875,0.302734375,0.09619140625,-0.349609375,-0.1923828125,-0.0172119140625,-0.33203125,-0.43359375
070,0.318359375,0.6875,-0.4296875,0.298828125,0.0869140625,-0.388671875,-0.23046875,-0.033203125,-0.3515625,-0.4765625
071,0.302734375,0.69921875,-0.46484375,0.298828125,0.07861328125,-0.4140625,-0.26171875,-0.06298828125,-0.37890625,-0.515625
072,0.318359375,0.70703125,-0.44921875,0.30078125,0.08447265625,-0.400390625,-0.2412109375,-0.04296875,-0.357421875,-0.49609375
073,0.306640625,0.6953125,-0.423828125,0.298828125,0.095703125,-0.384765625,-0.2275390625,-0.037109375,-0.337890625,-0.4765625
074,0.3203125,0.69140625,-0.404296875,0.298828125,0.09375,-0.375,-0.2138671875,-0.0234375,-0.326171875,-0.462890625
075,0.310546875,0.6796875,-0.40234375,0.3046875,0.107421875,-0.37109375,-0.2158203125,-0.0247802734375,-0.3203125,-0.45703125
076,0.3125,0.68359375,-0.38671875,0.30859375,0.1005859375,-0.359375,-0.2109375,-0.0159912109375,-0.3203125,-0.44140625
077,0.3046875,0.67578125,-0.38671875,0.310546875,0.115234375,-0.353515625,-0.224609375,-0.0166015625,-0.30859375,-0.443359375
078,0.322265625,0.6796875,-0.3828125,0.302734375,0.10546875,-0.359375,-0.2080078125,-0.01007080078125,-0.314453125,-0.439453125
079,0.3203125,0.671875,-0.388671875,0.3046875,0.11083984375,-0.34375,-0.20703125,-0.0179443359375,-0.3203125,-0.435546875
080,0.337890625,0.69140625,-0.42578125,0.291015625,0.07666015625,-0.392578125,-0.212890625,-0.0267333984375,-0.357421875,-0.470703125
081,0.322265625,0.703125,-0.4609375,0.291015625,0.068359375,-0.41796875,-0.244140625,-0.056396484375,-0.384765625,-0.5078125
082,0.3359375,0.7109375,-0.4453125,0.29296875,0.07470703125,-0.40625,-0.224609375,-0.036376953125,-0.36328125,-0.4921875
083,0.32421875,0.69921875,-0.421875,0.291015625,0.08544921875,-0.390625,-0.2109375,-0.0306396484375,-0.34375,-0.470703125
084,0.337890625,0.6953125,-0.40234375,0.291015625,0.083984375,-0.380859375,-0.1962890625,-0.0169677734375,-0.33203125,-0.458984375
085,0.328125,0.68359375,-0.3984375,0.296875,0.09716796875,-0.375,-0.1982421875,-0.0181884765625,-0.326171875,-0.453125
086,0.330078125,0.6875,-0.3828125,0.30078125,0.09033203125,-0.365234375,-0.193359375,-0.00946044921875,-0.326171875,-0.4375
087,0.322265625,0.6796875,-0.3828125,0.302734375,0.10546875,-0.359375,-0.2080078125,-0.01007080078125,-0.314453125,-0.439453125
088,0.33984375,0.68359375,-0.380859375,0.294921875,0.09521484375,-0.36328125,-0.1904296875,-0.0035858154296875,-0.3203125,-0.43359375
089,0.33984375,0.67578125,-0.384765625,0.296875,0.10107421875,-0.349609375,-0.189453125,-0.01141357421875,-0.326171875,-0.431640625
090,0.3359375,0.68359375,-0.431640625,0.294921875,0.08251953125,-0.37890625,-0.2119140625,-0.034423828125,-0.361328125,-0.46875
091,0.3203125,0.6953125,-0.466796875,0.294921875,0.07421875,-0.404296875,-0.2431640625,-0.06396484375,-0.390625,-0.5078125
